,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
379,PPL,Utilities,19222734848,7902000000.0,5783000000.0,7607000000.0,7769000000.0,756000000.0,-1480000000.0,1469000000.0,1746000000.0,0.98,1.02,-1.93,1.91,2.39,1.71,26.612244,15.251462,-1,-807249984,0.05167,0.0543298598634567,-0.10784813816220942,0.10984820160023928,0.13440073897313526,0.95879996,-24.314799728952362,26.63,1.022493711821775,0.8168039058514902,1.8536603604277275,0.019980442424082246,-0.04454745206633958,0.030530384903150718,0.038222416812609454,-1.0,-1.0,-1.0,-1.0,0.98,1.3771254
380,PFG,Financial Services,19074832384,17491600000.0,14262700000.0,14741700000.0,16222100000.0,4811600000.0,1710600000.0,1395800000.0,1394200000.0,16.99,19.16,6.36,5.08,5.0,7.5,4.624485,10.476,-1,1372550016,0.14854999,0.4810782167031605,0.10607845812300785,0.08429303878880844,0.09537556437269121,0.39020002,14.037102043850037,79.36,0.40770069088254995,0.2703741829862705,0.26353803694689865,0.01643867441065938,0.005614046603216278,0.004706001348617667,0.005049619703006158,0.07361779213943867,0.02113837815527922,0.017177850688812366,0.019187602788271644,1.83,1.8380668
381,PG,Consumer Defensive,365990281216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.76,-1.0,-1.0,-1.0,-1.0,6.9,26.958332,22.504347,-1,12746125312,0.31384,-1.0,-1.0,-1.0,-1.0,0.62380004,29.031904083009223,157.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.63,7.981086
382,PGR,Financial Services,74063855616,49586400000.0,47676500000.0,42638100000.0,38997700000.0,721500000.0,3350900000.0,5704600000.0,3970300000.0,2.92,1.19,5.69,9.71,6.75,7.41,43.335617,17.076923,-1,10434387968,0.10776,0.04540305833490655,0.1837962658241734,0.3348045027173594,0.2903709446215955,0.1375,7.227630514418688,128.85,0.40200742558681013,0.2686983040435288,0.31669855504560235,0.009560723514211887,0.047107994539751986,0.08899768012568196,0.07232495313806464,0.013473817095967566,0.06504821010170031,0.12002028179918915,0.10114305948647664,1.35,4.5672417
383,PLD,Real Estate,112884482048,5973692000.0,4759440000.0,4438735000.0,3330621000.0,3364856000.0,2939723000.0,1481814000.0,1572959000.0,3.2,4.28,3.97,2.02,2.48,3.12,38.199997,39.17949,-1,4890878976,0.07153,0.06320487961800905,0.08794489990134584,0.04634789802320169,0.06943672721209747,0.8973,23.37705022759492,123.81,0.44848196795621537,0.543380142079099,0.5422336304214495,0.03828161199856451,0.05026351506389026,0.026430283917748692,0.03929268819702312,0.3469317854461404,0.3413932572891425,0.19492387148984466,0.2521830110795077,-6.09,2.114769
384,PRU,Financial Services,35226148864,52776000000.0,61408000000.0,49834000000.0,57243000000.0,-1647000000.0,7724000000.0,-374000000.0,4186000000.0,1.33,-3.93,19.65,-1.0,10.23,13.16,72.56391,7.3335867,-1,6618874880,0.06969,-0.05383584480109829,0.12483030577283599,-0.005546903967371153,0.06632337796086508,0.90410006,5.337515913278603,96.79,0.6882947079397248,0.31705346176223415,0.3106859473489062,-0.0023903202913084934,0.008238212764323547,-0.00039756697515312705,0.004668998563385057,-0.0051130648586223595,0.019409180914472957,-0.0008603951376172116,0.010212197061736707,0.78,1.2336069
385,PEG,Utilities,30237278208,9800000000.0,9722000000.0,9603000000.0,10076000000.0,1031000000.0,-648000000.0,1905000000.0,1693000000.0,4.64,2.07,-1.29,3.76,3.33,3.69,13.060345,16.422764,-1,-16125000,0.19522,0.08614639037433156,-0.05793473401877514,0.1502958579881657,0.14410963568266938,0.3993,-1893.4367665413952,61.19,1.7078041443850267,1.7549396513187305,1.380276134122288,0.021162609302516525,-0.013224759688973244,0.03806193806193806,0.03547035407500524,0.3394797497530458,-0.18947368421052632,0.5767484105358764,0.517104459376909,3.62,2.0007923
386,PTC,Technology,16713810944,1933347000.0,1807159000.0,1458415000.0,1255631000.0,313081000.0,476923000.0,130695000.0,-27460000.0,2.67,2.67,4.08,1.13,-0.23,5.06,52.891384,27.909092,-1,-1,0.12901,0.1363573013291615,0.2339614848013312,0.09087097635456472,-0.022845295915633803,0.0,-1.0,143.44,0.6708101883508694,0.8085827199642084,0.8484885777696197,0.0667939191870403,0.10558240310254283,0.03863586242860074,-0.010305533163100638,-1.0,-1.0,-1.0,-1.0,3.21,6.4386997
387,PSA,Real Estate,48603873280,4182163000.0,3415824000.0,2915068000.0,2846823000.0,4349147000.0,1953263000.0,1357213000.0,1520534000.0,23.53,23.64,9.91,6.29,7.3,11.84,11.716532,23.284628,-1,2303780352,0.42507,0.4317456009399804,0.2092368468214368,0.1585739093737524,0.16777545316289655,0.3827,21.900754434422748,286.98,0.682076025557205,0.8007645703986116,0.29735150692258683,0.2477820721800274,0.11237980202185065,0.11485699797555056,0.13378571043946896,15.771950883402477,2.356841461310411,1.7556691322379263,1.9803364347708305,1.49,8.464278
388,PHM,Consumer Cyclical,18510184448,16228995000.0,13926882000.0,11036082000.0,10212957000.0,2617317000.0,1946320000.0,1406839000.0,1016700000.0,12.02,11.07,7.44,5.19,3.67,11.9,7.0174704,7.0882354,-1,941121024,0.31664,0.2936154617102033,0.2598726352774512,0.21413110432909402,0.1862708815026254,0.052399997,18.99202561901327,81.45,0.2952893270861505,0.35451774914664036,0.4816024806129812,0.17688739544412993,0.14576303351751427,0.11526272832128603,0.0948803879055922,17.834115795283424,19.829045896795883,39.56017659299252,17.011344242545928,1.32,1.9111817
389,QRVO,Technology,10486873088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.99,-1.0,-1.0,-1.0,-1.0,7.42,107.959595,14.404312,-1,404963008,-0.0023,-1.0,-1.0,-1.0,-1.0,0.0,25.64389853603616,105.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.17,2.7618284
390,PWR,Industrials,29075849216,17073903000.0,12980213000.0,11202672000.0,12112153000.0,491189000.0,485956000.0,445596000.0,402044000.0,3.34,3.42,3.45,3.15,2.76,8.38,59.964073,23.899761,-1,255158880,0.10931,0.09124032407386769,0.09505621832517296,0.10257307418820717,0.09926296671943652,0.0885,115.69296682913799,203.34,0.7384633759973133,0.7828799595328991,0.33447363265941266,0.03648074168078235,0.03780232247071591,0.05305805765757527,0.048254842179526296,-1.0,-1.0,-1.0,-1.0,1.87,5.0831194
391,QCOM,Technology,135351001088,44200000000.0,33566000000.0,23531000000.0,24273000000.0,12936000000.0,9043000000.0,5198000000.0,4386000000.0,9.38,11.52,7.99,4.58,3.63,9.23,12.953092,13.163598,-1,6305249792,0.47022998,0.718148004219175,0.9088442211055276,0.8553562613131479,0.8934609900183337,0.3198,20.97169887984035,118.7,0.8594903680675068,1.5824120603015075,2.5877900279743296,0.2639245929734362,0.21927740058195927,0.14603584873855144,0.13308250144127196,-1.0,-1.0,-1.0,-1.0,-1.23,6.5541053
392,DGX,Healthcare,15194019840,9883000000.0,10788000000.0,9437000000.0,7726000000.0,946000000.0,1995000000.0,1431000000.0,858000000.0,6.92,8.1,15.85,10.62,6.36,9.08,19.6026,14.939426,-1,561374976,0.13312,0.16052944171050398,0.3095903165735568,0.21171770972037285,0.15210069136677895,0.2934,27.27323244632835,136.69,0.7843203801119973,0.7226877715704532,0.6887113478325196,0.07369323050556983,0.14657262508265373,0.1020248110651647,0.06680682083625321,7.166666666666667,14.148936170212766,2.746641074856046,1.7800829875518671,-17.05,2.4312215
393,RL,Consumer Cyclical,8598327296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.58,-1.0,-1.0,-1.0,-1.0,10.52,17.379948,12.522814,-1,112650000,0.21049,-1.0,-1.0,-1.0,-1.0,0.39580002,47.398546657789616,132.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.13,3.5557358
394,RJF,Financial Services,22852483072,10851000000.0,9630000000.0,7889000000.0,7646000000.0,1509000000.0,1403000000.0,818000000.0,1034000000.0,7.94,7.16,6.81,3.96,4.88,9.78,13.581863,11.026585,-1,-1,-1.0,0.1595474730386974,0.17016373559733172,0.11498453753162778,0.1571189788785899,0.2015,-1.0,109.65,0.351977162190738,0.35112189205579136,0.4607815574922688,0.018640906227223877,0.022668885621495855,0.01722758097805484,0.026628895184135977,0.1318249322966716,0.1511527687998276,0.09417453373244301,0.24238162212845757,1.22,2.310593
395,RTX,Industrials,123539390464,67074000000.0,64388000000.0,56587000000.0,77046000000.0,5197000000.0,3864000000.0,-3519000000.0,5537000000.0,3.74,3.52,2.57,-2.59,6.48,5.58,22.606953,15.15233,-1,3304250112,0.07806,0.07155248375371737,0.05288224667433076,-0.048764602358549396,0.13254656006128213,0.59419996,37.44108856689357,84.67,0.4612292102654477,0.45357748946187115,0.4619957595997949,0.03271351596333971,0.023939927139352186,-0.021701726147527335,0.039630393083111455,1.996542451018056,1.3567415730337078,-1.1192748091603053,1.5924647684785735,1.56,1.7002152
396,O,Real Estate,39868207104,3343681000.0,2080463000.0,1651625000.0,1491591000.0,869408000.0,359456000.0,395486000.0,436482000.0,1.42,1.42,0.87,1.15,1.38,1.44,41.704227,41.125,-1,1538975616,0.03021,0.030279089207526488,0.014348066589884138,0.036000783943682765,0.044655375194281914,2.247,25.739448376965058,58.84,0.6307470141989651,0.6164091961169339,0.8026471844706328,0.01750259476498866,0.008332795904593642,0.019068493996104684,0.023523944968190436,-1.0,-1.0,-1.0,-1.0,1.94,1.347747
397,REG,Real Estate,11377709056,1224022000.0,1166161000.0,1016175000.0,1133138000.0,482865000.0,361411000.0,44889000.0,239430000.0,2.24,2.829411,2.12,0.27,1.43,2.16,29.575893,30.671295,-1,-1,0.06022,0.07919734098082905,0.05986231424240783,0.0075003609075622165,0.03853478028270749,1.1384,-1.0,65.98,0.6462991134142531,0.6517293702838537,0.6923199539107676,0.0444618064827416,0.03348704103001298,0.004104360795340253,0.02150777564972697,1.3781298429976854,0.9699939075286306,0.0960901627939335,0.5099441559713922,-46.19,1.87858
398,REGN,Healthcare,84086128640,12172900000.0,16071700000.0,8497100000.0,7863400000.0,4338400000.0,8075300000.0,3513200000.0,2115800000.0,36.84,40.51,76.4,32.649999,19.38,42.37,20.80456,18.089214,-1,2355774976,0.19232,0.19142252029650547,0.43025126806188996,0.3186489256528167,0.1907896516587464,0.0,35.33159331768027,771.45,0.11919343452170844,0.14383977665061165,0.24450128341178926,0.14850160023276113,0.3174902102631041,0.20469257077601627,0.14290924810201822,0.8024563480319621,1.180944720678561,1.120423523408598,0.6496561041513141,6.7,3.392168
399,RF,Financial Services,19338590208,7165000000.0,6438000000.0,6275000000.0,5904000000.0,2245000000.0,2521000000.0,1094000000.0,1582000000.0,2.35,2.29,2.51,1.03,1.51,2.24,8.770213,9.200893,-1,-1,0.13911,0.14077882987395748,0.13756411655571318,0.060405278559991164,0.09708499539736115,0.3404,-1.0,20.5,0.14322443092744716,0.1313434464694969,0.19706255866600408,0.01446334235278959,0.015472142778234665,0.007422534924587316,0.012531685678073511,0.0747287131349444,0.08247456407236563,0.0370935476214695,0.06214644877435575,-9.91,1.2919201
400,RSG,Industrials,46977363968,13511300000.0,11295000000.0,10153600000.0,10299400000.0,1487600000.0,1290400000.0,967200000.0,1073300000.0,4.78,4.7,4.05,3.03,3.34,5.91,31.07322,25.13198,-1,1567587456,0.16223,0.15358249019202974,0.14371470892871063,0.11400417260929525,0.13220911039392969,0.3984,30.086978097176097,149.12,1.2166735494528185,1.0640947109334105,1.0530770046794518,0.05120667518045913,0.05170907633740733,0.04127336348894768,0.04731570548144491,5.286425017768301,10.112852664576803,6.651994497936727,12.224373576309794,3.13,4.605724
401,RMD,Healthcare,26337382400,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.85,-1.0,-1.0,-1.0,-1.0,7.4,30.641026,24.222973,-1,340962240,0.23965,-1.0,-1.0,-1.0,-1.0,0.2969,94.7831502092431,219.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.27,6.3808203
402,RVTY,Healthcare,15459348480,3311822000.0,5067169000.0,3782745000.0,2883673000.0,579179000.0,932157000.0,727887000.0,227558000.0,2.8,4.51,8.12,6.52,2.06,5.58,44.014286,22.086021,-1,810056128,0.03331,0.0783428533090505,0.13073281493132424,0.19485706300535513,0.08087144043124232,0.147,19.073453599007895,123.17,0.617384087058947,0.7249871498104202,0.5833370811662828,0.04099845039775673,0.062079427772028926,0.09086904013165073,0.03477053096729882,-1.0,-1.0,-1.0,-1.0,-5.56,1.9636711
403,RHI,Industrials,8094078976,7238142000.0,6461444000.0,5109000000.0,6074432000.0,657919000.0,598626000.0,306276000.0,454433000.0,5.05,6.08,5.42,2.72,3.93,4.23,14.873267,17.756502,-1,537752000,0.35057998,0.41944193329159646,0.4334568383064782,0.2541100101303505,0.3973417459208539,0.36040002,15.173935866347314,75.72,0.1516367262160532,0.1919393273673456,0.25115304296313995,0.22193343336184865,0.20276192698787648,0.11975957056788393,0.19660440735690107,-1.0,-1.0,-1.0,-1.0,-15.49,4.8696837
404,ROK,Industrials,34326947840,7760400000.0,6997400000.0,6329800000.0,6694800000.0,919100000.0,1358100000.0,1023200000.0,695800000.0,11.35,8.02,11.69,8.83,6.013829,13.28,26.327753,22.501507,-1,471462496,0.44652998,0.33721015556207806,0.5683377971208571,1.4435665914221218,1.7214250371103414,0.3804,73.59650883025911,302.05,1.5041458761373643,1.7944007365249415,3.2082392776523703,0.08542853690501641,0.12690625700829783,0.14084545817446006,0.1138230001635858,0.8703598484848485,0.996039603960396,1.0730991085474568,0.8764328001007684,1.49,10.266259
405,ROL,Consumer Cyclical,19849459712,2695823000.0,2424300000.0,2161220000.0,2015477000.0,368599000.0,350687000.0,260824000.0,203347000.0,0.8,0.75,0.72,0.54,0.413333,0.98,50.35,41.10204,-1,458718112,0.31481,0.290877424741378,0.3240956038918791,0.27707147106314267,0.24927612626417409,0.6203,43.712037591225524,40.69,0.26541177101902863,0.3722200863547643,0.4431301521203365,0.17370128952115618,0.17716600671103644,0.14129909529226936,0.11690694219589373,-1.0,-1.0,-1.0,-1.0,3.29,14.787078
406,ROP,Technology,51879391232,5371800000.0,5777800000.0,5527100000.0,5366800000.0,4544700000.0,1152600000.0,949700000.0,1767900000.0,10.91,42.92,10.95,9.08,17.02,17.77,44.611366,27.38942,-1,2342787584,0.07676,0.2833742782675928,0.0996731178332382,0.09062195843432126,0.18625354249412657,0.2441,22.338121730459026,490.97,0.4153749267355872,0.6850516266279251,0.9128513902937079,0.16844200320227717,0.04860440501140681,0.03952998568146249,0.09762602919006676,8.494766355140188,,,,2.98,3.1014862
407,ROST,Consumer Cyclical,38354456576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,5.45,25.019999,20.658716,-1,1411075328,0.36938,-1.0,-1.0,-1.0,-1.0,0.2811,27.181014563100632,112.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.19,8.908141
408,RCL,Consumer Cyclical,26576187392,8840540000.0,1532133000.0,2208805000.0,10950661000.0,-2155962000.0,-5260499000.0,-5797462000.0,1878887000.0,-4.0,-8.45,-20.89,-27.05,8.97,8.52,-1.0,12.197183,-1,2052335744,-0.01523,-0.7515173528275816,-1.034399975145294,-0.6617601920583919,0.15446487895358096,0.0,13.0489262687811,104.72,8.363725821001864,4.259994974000876,2.2824279743932796,-0.06383049967993888,-0.16307400051862533,-0.17857472990991857,0.06196798816264386,-1.0,-1.0,-1.0,-1.0,-0.1,7.9140964
409,SPGI,Financial Services,124098273280,11181000000.0,8297000000.0,7442000000.0,6699000000.0,3248000000.0,3024000000.0,2339000000.0,2123000000.0,8.18,10.25,12.56,9.71,8.65,14.46,47.29095,26.75242,-1,3429125120,0.06369,0.0890424102859336,1.435215946843854,4.096322241681261,3.9608208955223883,0.493,35.897604109587,383.72,0.3161718343065493,2.186046511627907,8.15061295971979,0.052570244723553025,0.20125116464794357,0.18656775943208104,0.18708142403947833,1.8538812785388128,,,,2.29,3.4705377
410,CRM,Technology,209010655232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37,-1.0,-1.0,-1.0,-1.0,8.99,579.97296,23.869856,-1,11283250176,0.0065200003,-1.0,-1.0,-1.0,-1.0,0.0,18.607709367872125,215.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.15,3.6517255
411,SBAC,Real Estate,24351645696,2633454000.0,2308834000.0,2083138000.0,2014645000.0,461429000.0,237624000.0,24104000.0,146991000.0,3.39,4.27,2.17,0.22,1.3,6.03,65.746315,36.961857,-1,1269673600,-1.0,-0.08745289089070686,-0.04497554985384423,-0.0049962876074075395,-0.04008473395333033,0.671,18.99150398181076,222.57,-2.875331552418686,-2.7487097333461534,-2.7829877484826038,0.04359255670337035,0.024243143969224112,0.002632010550754541,0.015060644321517927,11.338436209946924,4.961974566184301,0.4186539296569692,,2.78,-1.0
412,SLB,Energy,81960026112,28091000000.0,22929000000.0,23601000000.0,32917000000.0,3441000000.0,1881000000.0,-10518000000.0,-10137000000.0,2.73,2.43,1.34,-7.57,-7.32,3.68,21.124542,15.671195,-1,1519000064,0.22453,0.19128356217688589,0.12305377469580007,-0.8421811193850589,-0.4193001323626737,0.3114,54.23935011057379,57.98,0.679637556284396,0.9286275022896768,1.3520698214428697,0.07977280630578416,0.045313290453132905,-0.24708120933073363,-0.18001491689160393,2.176470588235294,0.9202544031311155,-5.10334788937409,-6.477316293929713,0.6,4.4046435
413,STX,Technology,13831007232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.83,-1.0,-1.0,-1.0,-1.0,4.32,-1.0,15.460648,-1,1132749952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.482506783633038,68.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.79,-1.0
414,SEE,Consumer Cyclical,6422289408,5641900000.0,5533800000.0,4903200000.0,4791100000.0,491600000.0,506800000.0,502900000.0,263000000.0,2.77,3.37,3.36,3.24,1.7,3.93,16.057762,11.318066,-1,406550016,1.50717,1.4286544609125253,2.037796542018496,2.9153623188405797,-1.3404689092762487,0.2888,15.75087651699908,44.35,10.90409764603313,15.174105347808604,22.251594202898552,0.07910277245884757,0.08135745589392067,0.08266215194450836,0.045618538819121625,-1.0,-1.0,-1.0,-1.0,8.08,18.533333
415,SRE,Utilities,44661846016,14439000000.0,12857000000.0,11370000000.0,10829000000.0,2139000000.0,1318000000.0,3933000000.0,2198000000.0,7.76,6.65,4.03,12.93,7.4,9.56,18.291237,14.84728,-1,-4781749760,0.09576,0.07882808181315644,0.05069035806315142,0.16812721754370966,0.11018096145170184,0.59599996,-9.430213320807486,143.31,1.0657453473373872,0.9478481596861659,1.0347539862351987,0.02722274543742205,0.018294121729474633,0.05903366705191901,0.033472930785045305,0.12716247547708223,0.0833386025924755,0.25857988165680473,0.14560148383677796,3.86,1.6592244
416,NOW,Technology,112389095424,7245000000.0,5896000000.0,4519484000.0,3460437000.0,325000000.0,230000000.0,118503000.0,626698000.0,1.97,1.61,1.16,0.61,3.36,12.26,280.01523,44.99429,-1,2758000128,0.25611,0.06458664546899841,0.06224627875507442,0.041807653676281475,0.29450910528064456,0.0,41.39807494599217,560.4,0.4435612082670906,0.5991880920162381,0.753283581720957,0.024437927663734114,0.021300240785330618,0.013597501427701506,0.1040606532579042,0.15351913084553614,0.1411042944785276,0.08072378450769274,0.6184527874378782,2.19,16.268911
417,SHW,Basic Materials,70548389888,22148900000.0,19944600000.0,18361700000.0,17900800000.0,2020100000.0,1864400000.0,2030400000.0,1541300000.0,9.0,7.83,7.1,7.483333,5.596667,10.75,30.395555,25.447441,-1,1534137472,0.80007005,0.6512040230811386,0.764976202199245,0.5623130608175474,0.3738025368030461,0.2675,45.93022853951905,273.23,4.032075045936623,4.716642048252092,2.800902847014512,0.08940869257324953,0.09021275772135852,0.09952160614853738,0.07513332228407639,-1.0,-1.0,-1.0,-1.0,2.55,19.28652
418,SPG,Real Estate,44273225728,5291447000.0,5116789000.0,4607503000.0,5755189000.0,2139535000.0,2249631000.0,1112564000.0,2101584000.0,6.61,6.52,6.84,3.59,6.81,6.36,17.895613,18.599056,-1,2266155776,0.64829004,0.6817010161464434,0.669243826774858,0.36603857512094207,0.8318499302168542,1.0682,17.079836245114336,118.37,8.111532363620606,7.683570373755151,8.961705519906088,0.06481225171739813,0.06660170405761796,0.03198231883396385,0.0672902438969724,0.26262532651177406,0.2797206562203914,0.1429083391756468,0.5122438822025095,2.27,13.675145
419,SWKS,Technology,17395642368,5485500000.0,5109100000.0,3355700000.0,3376800000.0,1275200000.0,1498300000.0,814800000.0,853600000.0,6.93,7.85,9.07,4.84,4.92,9.19,15.772007,11.893363,-1,718737472,0.20357999,0.2331687694276833,0.28285288176549434,0.19566783535853224,0.20706886932052496,0.34919998,24.15433861313968,109.08,0.4002742731760834,0.4220422495327632,0.03618942413909034,0.1430911824771651,0.1744095358934662,0.1595550942878963,0.17637821307546078,2550.4,211.0281690140845,156.69230769230768,30.92753623188406,0.87,3.034341
420,SJM,Consumer Defensive,15229407232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.85,-1.0,-1.0,-1.0,-1.0,10.11,-1.0,14.75272,-1,968049984,-0.011829999,-1.0,-1.0,-1.0,-1.0,-1.0,15.82697758714079,150.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.59,2.1357179
421,SNA,Industrials,14405458944,4492800000.0,4252000000.0,3592500000.0,3730000000.0,911700000.0,820500000.0,627000000.0,693500000.0,18.03,17.14,15.22,11.55,12.59,18.94,15.098724,14.373284,-1,563299968,0.21876,0.2034454287818267,0.19620268299098495,0.1639258542706999,0.20342612419700215,0.3481,25.69451784524156,273.52,0.27797737263740435,0.29520074607235947,0.3881408664278805,0.13075091785222578,0.12138112638134828,0.09561862351882634,0.12180556775270045,-1.0,-1.0,-1.0,-1.0,3.21,3.027166
422,SEDG,Technology,10291358720,3110279000.0,1963865000.0,1459271000.0,1425660000.0,93779000.0,169170000.0,140322000.0,146549000.0,3.36,1.7,3.24,2.79,3.06,11.6,54.36012,15.745688,-1,-366680256,0.13345,0.043089719284348314,0.1291335601459193,0.12923886283947514,0.1805524412630749,0.0,-29.163448094134633,189.79,0.3290310545193226,0.535064223278849,0.6001444153710268,0.02198315075965512,0.05849463704072529,0.05757723597918681,0.09805074721133877,0.14528320301909708,0.3508091608118981,0.9517614661475643,1.2296855071490904,0.55,4.0988755
423,SO,Utilities,73972736000,29279000000.0,23113000000.0,20375000000.0,21419000000.0,3535000000.0,2408000000.0,3134000000.0,4754000000.0,3.08,3.28,2.26,2.95,4.500475,4.02,22.025974,16.875622,-1,-3176750080,0.087390006,0.11625230202578268,0.08549921886095725,0.1108870254396207,0.17103180313714203,0.8831,-23.553394543394486,68.62,1.9447184951328598,1.9695355773327652,1.8059300145065986,0.02620634438176009,0.01888123951260056,0.02549314678488632,0.040050547598989045,0.9852285395763657,0.6297071129707112,0.8551159618008185,1.423779574722971,2.61,2.4120889
424,LUV,Industrials,19476740096,23814000000.0,15790000000.0,9048000000.0,22428000000.0,539000000.0,977000000.0,-3074000000.0,2300000000.0,1.09,0.91,1.65,-5.44,4.28,2.91,30.027521,11.247422,-1,-546499968,0.053039998,0.05043510807523159,0.09381601690032648,-0.3463271744028842,0.2339300244100895,0.5745,-35.12727699599792,32.26,0.8824740338729298,1.1792778951411562,1.374380351509689,0.01523933387995137,0.02689977973568282,-0.08887475425002891,0.08882023556671172,-1.0,-1.0,-1.0,-1.0,0.34,1.8069893
425,SWK,Industrials,15076928512,16947400000.0,15617200000.0,14534600000.0,14442200000.0,1062500000.0,1689200000.0,1233800000.0,955800000.0,-1.15,7.13,10.55,7.85,6.44,4.81,-1.0,20.467775,-1,962537472,-0.00798,0.10939961491335551,0.14574004572710408,0.1115591883974104,0.10461565403938138,-1.0,15.773513504438403,99.14,0.7678051090907219,0.569086752081446,0.38400122970089334,0.042562481723169614,0.05990580758646126,0.05235442135591926,0.04640571744851092,-1.0,-1.0,-1.0,-1.0,5.61,1.5821869
426,SBUX,Consumer Cyclical,115419553792,32250300000.0,29060600000.0,23518000000.0,26508600000.0,3281600000.0,4199300000.0,928300000.0,3599200000.0,3.08,2.85,3.561445,0.791187,3.038325,4.09,32.688313,24.616137,-1,2723974912,-1.0,-0.37690947097604116,-0.7891640983236864,-0.11893505528436535,-0.577516767754565,0.6341,43.06614994257333,102.33,-2.7341097558174257,-4.436048259791025,-3.23619172079794,0.11729048122837618,0.1337671935424272,0.03160224003812831,0.187267164769298,5.559207182788413,7.632315521628499,1.3555782710280373,5.8428571428571425,1.82,-1.0
427,STT,Financial Services,23558465536,12148000000.0,12027000000.0,11703000000.0,11756000000.0,2774000000.0,2693000000.0,2420000000.0,2382000000.0,7.39,7.28,7.3,6.4,5.43,7.59,9.897159,9.636363,-1,-1,0.10946,0.11011869318407368,0.09841757117275153,0.09236641221374046,0.09694355134101176,0.341,-1.0,73.0,0.6785359850740343,0.4971311625187297,0.6790839694656489,0.0092021894178139,0.008559423311635476,0.007689716751507756,0.009698302186393061,0.026187351905521624,0.02309863020748454,0.021589601306081667,0.024681124431411964,2.23,1.0598617
428,STLD,Basic Materials,17544038400,22260774000.0,18408850000.0,9601482000.0,10485286000.0,3862674000.0,3214066000.0,550822000.0,671103000.0,17.27,21.06,15.67,2.61,3.06,9.2,6.0098433,11.281522,-1,2311248384,0.37227002,0.47509279112836006,0.5097936583542187,0.12676667670081038,0.16465415421727186,0.088599995,7.711393151589544,105.44,0.377667917903236,0.49263328395700884,0.7140526801750176,0.27278802009945774,0.25648439730676165,0.059448309773330536,0.08109256364819446,-1.0,-1.0,-1.0,-1.0,-0.45,2.0025082
429,STE,Healthcare,22296111104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.07,-1.0,-1.0,-1.0,-1.0,9.65,211.22429,23.420725,-1,593369024,0.01887,-1.0,-1.0,-1.0,-1.0,1.5537,37.490667022078995,225.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.58,3.6108449
